Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight,Stage of Life
I,1.1973887902938751,0.9415142719220294,0.4295147580166391,3.0864749110714675,1.2841839644249595,0.6807386121918141,1.1029633945839847,Child
M,1.126815651446655,0.8897044236191906,0.3568637222996411,3.039327213888801,1.2896246336972303,0.716267124395659,0.9961408077649416,Adult
I,0.3431023244413701,0.2617274845269414,0.1013728782135138,1.1845756537062109,0.5873762578505389,0.2435277319865074,0.3457605728166174,Child
M,0.3615263814549372,0.2127622518975342,0.1503271894267602,1.2526995799517808,0.541500626428056,0.2376260260312994,0.361514724517473,Child
M,0.3557382318089709,0.3191273725299399,0.0321152380083425,1.2556159307013584,0.5765806338912863,0.2078792594221531,0.2480939379190981,Child
M,0.3413176039651693,0.2694955308058129,0.1080956503231278,1.1911264916155315,0.5300522749373353,0.2169605812484776,0.3017355973727831,Child
M,1.0339505722463422,0.8996312387381171,0.2844037820888694,2.996811740950164,1.1926211057501208,0.7317615774746022,0.9428292015809964,Adult
F,1.0387058028308174,0.8108970774270725,0.4308063613979032,2.967334455889934,1.2888987757807862,0.6991349252902004,0.9581844957419056,Adult
M,1.060114535737629,0.8952583427364342,0.3614492564053362,3.0572243677789626,1.3271771989104644,0.6879478672499346,1.0338547437711725,Adult
M,1.089410982518965,0.8601706668185535,0.3450176236340929,2.916171327394377,1.2534545213753303,0.6924906223410312,0.9630738929843624,Adult
I,0.3585182099801132,0.2367464087380505,0.0814022729884932,1.1197681416881708,0.4841505266435686,0.2473145209534483,0.3264981630941743,Child
I,0.304020715318261,0.2369290270293562,0.0821603263437857,1.225572937806198,0.4076944190776937,0.1590205649794683,0.2379390096639554,Adult
M,0.3867641310303172,0.330946371881035,0.0884463650784081,1.2851635778711763,0.5734810876018223,0.2484221771444685,0.3663428306014332,Adole
F,0.3226152695013244,0.2547286524054943,0.1021726009903536,1.153256546869475,0.5119672187763855,0.2050723302211637,0.2852021399824936,Child
I,0.3669880840967043,0.1843951379847426,0.1522351786942647,1.187229913918505,0.5654537066894252,0.2736791385484578,0.3221213883237301,Child
F,0.3574282348364296,0.2420837412673545,0.0055773200891083,1.230130720349473,0.5388375184946472,0.2929225223247101,0.3256533385584108,Child
I,0.3846900742791584,0.2399895659826719,0.1688612318605386,1.1812162658408671,0.5603798908118675,0.2727646293577118,0.3042093302677071,Child
I,0.3600199384290142,0.2842624092061314,0.1140186996559019,1.2289964363615882,0.5481373310982852,0.2288488322757914,0.3182690547630726,Adole
M,0.9609560788814304,0.8106003663523227,0.3165710795833333,2.620539479281027,1.1463861632625467,0.6335962201073894,0.7769722196040545,Adult
M,0.9817991072882613,0.6653557348879198,0.281326305382963,2.761081452456423,1.1667726096627284,0.6729864893831915,0.9087016560930096,Adult
F,0.9741340796588238,0.6817435582509802,0.3302590075562789,2.6189048050870207,1.1090218083184709,0.5758742254058339,0.8133213589539219,Adult
M,0.9584946412720508,0.7568025180163239,0.3035562783046739,2.60462287157161,1.1268591282486813,0.6092728651498344,0.8473396912523362,Adult
F,1.0136015081044958,0.927675986512084,0.3554246339519232,2.9134815635841043,1.1278281352902777,0.7583530382474748,0.9723345633226482,Adult
M,1.0396887783040112,0.889270524897233,0.3233881367125248,2.8328223936855927,1.250838395054999,0.6589158001081579,0.9113562665359144,Adult
M,1.0345691253462177,0.8298692405840566,0.3256091061602089,2.8671885853452896,1.2389258149545304,0.6311218609153888,0.9416791021541252,Adult
I,1.0613574808231978,0.8380203492180758,0.3361330496349317,2.859366410275292,1.2263269371339056,0.6746582458000605,0.9382737068989284,Child
I,1.042435597146674,0.7830487133111115,0.2631928226424588,2.770197466097921,1.197497549404824,0.6749595996164914,0.8923079612444811,Child
I,0.9605454715898184,0.6657032737302389,0.3002506549587658,2.6524463619284258,1.059378174576132,0.5886203027345656,0.9525419639842588,Child
I,0.9530214832005112,0.7896104185364367,0.2853290618323486,2.8343651225279034,1.1789429540068128,0.6605576343701806,0.9808473887069497,Child
M,0.986548142967818,0.7789528356168016,0.3124408523038351,2.6614277886906943,1.1539867124901062,0.6271052416908052,0.8721398773377704,Adult
F,0.2556237046911808,0.2364112954721643,0.0279949671033132,1.164952775495945,0.6087633438416706,0.1728737006375384,0.2915317636066249,Child
M,0.3857945508999545,0.3305602310434204,0.1802132097915677,1.269080386716946,0.6252249647810441,0.1423265453871162,0.3131484354258569,Adole
I,0.3633061044314618,0.26229020549025,0.1488234377876729,1.1830455507709994,0.5486311218113752,0.22914120532852,0.3545239921480683,Child
M,0.3506687711970918,0.2768789700059721,0.1110571749895148,1.21006146398856,0.5390948030178102,0.2229047067621345,0.3100023260679279,Adole
F,0.8008185204502056,0.6458151670572894,0.3417139740958033,2.693184302626986,1.1544900601373842,0.6626872532157813,0.8570894509168571,Adult
F,0.9254811481500804,0.714652120933406,0.4204671393860971,2.6974235731741825,1.2143761339154304,0.5960850562194351,0.8758857598644271,Adult
M,0.9117198807735916,0.7609513912723261,0.2522700953878497,2.658172696431357,1.0654043427252746,0.6141611692491167,0.8909837353368928,Adult
I,0.9491434740401284,0.7494190788161647,0.3005947536382869,2.562857903894139,1.1178166001682064,0.6033287396361774,0.8390729625571914,Child
M,1.0603068080770075,0.8629834438735523,0.3746933241427615,2.7657374127633627,1.164133732407495,0.6226758004933454,0.9181052491430128,Adult
M,0.9189433559903912,0.7793479666102808,0.2433144955885888,2.756186305785948,1.1530729295647868,0.676765475263412,0.8551363504189746,Adult
M,0.9934941769805642,0.7924424984514267,0.2156554581845875,2.730321617214545,1.1082312733431334,0.6488690119418755,0.911761015336113,Adult
I,1.005250477431663,0.7937197140171202,0.3183639016366093,2.745756576037122,1.172071768651056,0.638993492718119,0.8886733347280599,Child
I,1.0506373747192292,0.9465053164210276,0.3169134782992657,3.024823720214439,1.2608525399189785,0.7008557546738283,1.0351155249111388,Child
I,1.123935353728107,0.800665815603036,0.3865345946501966,2.989893516164026,1.204966704438036,0.626053062570856,0.9913631550907352,Child
I,1.0560601992057823,0.8693391839583531,0.4111949489304958,3.082698753039746,1.3857259377201685,0.7180520538646785,0.9583890004662012,Child
I,1.1244778596386742,0.8878585638191507,0.3561233411330443,3.034593470795544,1.2873640016771115,0.7147810930172447,0.9940741255911554,Child
I,0.3523696355345792,0.3032332631203616,0.1630163833933237,1.093106987244011,0.4779753212511911,0.2608003520235398,0.3341820378204323,Adole
M,0.3645971888172719,0.2672296773228306,0.1085645113598754,1.1368352451321364,0.5144930551931776,0.1931606824132485,0.2421321183216944,Adole
F,0.3951832074092216,0.2399326127329792,0.1423738218875809,1.203405407876596,0.4729774103118914,0.2202965674917857,0.2752473399725755,Child
M,0.3389798121571887,0.2676496710057731,0.107355269156531,1.1863927485222745,0.5277916429172166,0.2154745498700633,0.2996689151989969,Child
M,0.3708348101600557,0.3452689742543676,0.0794482024015787,1.315215384879466,0.536809265130811,0.2320239655835929,0.3970467691565036,Adole
F,0.4291407302896962,0.306162193803505,0.0504382474322214,1.3617973851494216,0.5557233421829879,0.2936086047789797,0.2906692845732205,Child
M,0.3385748139011889,0.2904533106581958,0.0713460953422906,1.2402899373362883,0.5820990384389115,0.2705447339730343,0.330089611500852,Child
I,0.3857356483168009,0.3045668670065694,0.1221628924884663,1.281067610387416,0.5730042833195913,0.2451951774383479,0.3410025586747207,Adole
F,0.4083470548884626,0.2919886564709044,0.051400798836011,1.180730316067171,0.5867016081808624,0.2657856962534834,0.3196714513997096,Child
M,0.3843149049179435,0.2221374778262965,0.155879133062046,1.1711278543478847,0.5014964990871559,0.1731896938845014,0.3659282151967862,Adole
I,0.3741073795430749,0.2397518500485516,0.1176036188790002,1.1652044224448657,0.5158136653311328,0.1285483085721496,0.2533636337730373,Adole
M,0.3483309793891112,0.2750331102059323,0.1103167938229181,1.205327720895303,0.5368341709976916,0.2214186753837203,0.3079356438941417,Child
M,1.0368637911073828,0.8911742017631255,0.3294404251019519,2.836594097612545,1.1747129645755685,0.6689679172260917,0.9532889647364562,Adult
M,1.005356710612641,0.7806619699131918,0.3114745804124601,2.8232476787008784,1.1729670758873063,0.6489527977608566,0.9709710347852584,Adult
I,1.0891951602374716,0.7880242609357341,0.2977819343306179,2.848059960514023,1.1858068842576177,0.5830794614355289,0.9492440282490804,Child
I,1.0216150200875274,0.8066407326173989,0.3235465698027867,2.7788927776899217,1.1878961927918872,0.6493957123670185,0.9031401099445632,Child
I,0.3023458453091139,0.2805741788236487,0.1764641566689663,1.2459526434624904,0.5791930180797825,0.2442570058740105,0.2479522772971785,Child
I,0.3578994526929119,0.226968382610843,0.2584216935802733,1.2358659582501603,0.4641559865866441,0.2986036145094364,0.3191543340824005,Adult
I,0.3278901232468146,0.3110857293138167,0.1281681839084509,1.181076400790912,0.5637251720382757,0.2086361152040463,0.3568555242713729,Child
F,0.367033313852956,0.2897999886062508,0.1162398431556922,1.2431976656413597,0.5549192271586414,0.2333069264110341,0.3244691012844312,Child
I,0.3053670100783862,0.2779712183200367,0.0673704269078631,1.1965002162492215,0.5316997159552358,0.262197428760667,0.2298921257986838,Child
F,0.3479919209356062,0.1891868214368542,0.0385488306589323,1.1739869009009871,0.6046545978465316,0.1521229227161169,0.2763872389792767,Child
I,0.3779567103269604,0.2690242965989492,0.1878761143138578,1.1211212572750768,0.5801859740536957,0.2141879117790178,0.3061486354736409,Child
M,0.3436553957731499,0.2713413906058527,0.1088360314897245,1.1958602347087888,0.5323129069574541,0.2184466126268918,0.3038022795465693,Child
F,1.1015638715121556,0.8951030912048371,0.4422559316086446,3.0493324021626167,1.3082413584669517,0.6897426660662792,1.0335388259776028,Adult
F,1.122338444621768,0.7460910658537113,0.2631703794651626,3.002097362410896,1.2100669772612245,0.7158220875817648,0.9293241677506044,Adult
F,1.1248813720965758,0.8308134392100915,0.2636485976659209,2.9359785059863084,1.2434724739132932,0.7334961659875505,0.9472540294671992,Adult
M,1.0917487743269456,0.8620165266185933,0.3457580048006896,2.920905070487634,1.2557151533954491,0.6939766537194455,0.9651405751581488,Adult
M,0.3262985465008047,0.2514552833237704,0.1762964350259797,1.0852179143968517,0.4692375442169452,0.2205912237678673,0.3041551325996023,Adole
M,0.3968544888702097,0.3516726952451924,0.2192855389616462,1.0619129102523046,0.5062853859380031,0.2154828736557633,0.2989315564446335,Adole
F,0.3596192635871977,0.2340657478923859,0.0427599894111151,1.1642043765625785,0.49142821165216,0.2822123383700052,0.2623500194566922,Child
I,0.324953061309305,0.2565745122055342,0.1029129821569504,1.1579902899627323,0.5142278507965041,0.206558361599578,0.2872688221562798,Child
I,0.3282338994418822,0.2191327849626959,0.0358512316307525,1.2447380250379905,0.4917158599634537,0.1412276178357484,0.4194319186169608,Adole
F,0.2919017975571204,0.200997173937981,0.1430024346778599,1.292713617583157,0.6030158982399371,0.2480611261147691,0.4225736250087741,Child
I,0.4085512687863016,0.1259972408359735,0.0944144067445541,1.2261328188612526,0.5770978884925584,0.1644612763759979,0.3254807120460099,Child
F,0.3623577302369948,0.2861082690061712,0.1147590808224987,1.2337301794548452,0.5503979631184039,0.2303348636542056,0.3203357369368588,Child
I,1.009980071278913,0.7664938979008202,0.2785204792326409,2.6900223461763524,1.153359284814895,0.6177779914836422,0.9020232012533792,Child
M,0.9682118963928366,0.7203620162326227,0.4030475309006435,2.660776108121228,1.0620739968215285,0.5833442027522072,0.8744060535990399,Adult
M,1.0412428665653426,0.7437179866741261,0.3461742306505429,2.6711868732081485,1.148222786252061,0.5970918323975569,0.82472861085892,Adole
M,0.9888859347757988,0.7807986954168414,0.3131812334704319,2.666161531783952,1.156247344510225,0.6285912730692194,0.8742065595115566,Adult
M,0.8662368063767941,0.7231076557106281,0.3352436282910656,2.669395807620884,1.1383176457441946,0.6108085395001885,0.7467692868277702,Adult
M,0.9679204245469284,0.7492635795521972,0.2291421086649137,2.585044356756036,1.12429607371248,0.5881940997064753,0.8648103027246417,Adult
I,0.9465438903244716,0.713125531208158,0.3107665968922173,2.6364610297287907,1.1507258082748817,0.6009526482194891,0.8738896531130442,Child
I,0.951481265848109,0.7512649386162045,0.3013351348048836,2.567591646987396,1.1200772321883252,0.6048147710145917,0.8411396447309776,Child
I,0.982327150448744,0.7908915019103848,0.3121465399268314,2.869148998238553,1.2162439726942649,0.5109370581770384,0.8748233673274429,Child
I,1.0412898522413774,0.831482170162469,0.3309611583188581,2.7496905023877485,1.1790890684389483,0.6575804601558178,0.8805609426496843,Child
I,1.027543200856827,0.7927839416135399,0.318214605741278,2.904086005920336,1.2522507061620929,0.6549980995994551,0.9929844370906132,Child
I,1.0262906037034885,0.8103324522174785,0.3250273321359802,2.788360263876436,1.1924174568321246,0.652367775123847,0.9072734742921356,Child
I,0.4090079776751028,0.2552799224183715,0.0553272003605064,1.1954793367211052,0.6169291070142975,0.165709703994468,0.2583567244373493,Child
I,0.3996826978057065,0.2297642889866092,0.2257406560054432,1.2669070371160005,0.4571515084647112,0.2229043156109161,0.2375808573643685,Adult
I,0.3925831676130426,0.1830780049513941,0.1208398940624666,1.196521487353064,0.460393896618928,0.2247873966261584,0.2896844637053026,Adole
F,0.3343042285412275,0.2639579514056934,0.1058745068233375,1.1769252623357604,0.5232703788769791,0.2125024871132349,0.2955355508514246,Child
M,1.104916269107372,0.8620116414394244,0.293213439543781,2.8916809895699966,1.29409628522633,0.6868012020950025,0.9036196600021285,Adult
I,1.0939030307421505,0.8555175317464179,0.2798392960078879,2.9255591207813056,1.2971763929952438,0.6846657442463495,0.9139558603011864,Child
I,1.1001733507338605,0.8306083819358938,0.3694800916038753,2.9866070612887703,1.3009870733292248,0.6971605829500822,0.981618621816752,Child
I,1.0823976070950232,0.854633087418434,0.3427964801343026,2.9019700981146057,1.2466726253149742,0.6880325282057885,0.956873846463004,Child
M,0.9841853057647706,0.8600457781294832,0.2957123435074324,2.5983898835454444,1.0687750608394848,0.6353459104407102,0.8447605870278274,Adult
M,1.0477398272293177,0.7347763516528525,0.3240283338285599,2.7114128905588046,1.2311190595116184,0.6165475084206868,0.8420070359482359,Adole
I,0.8532084356863217,0.7416752326672857,0.2256541571505254,2.6733943467938044,1.1826769196472005,0.6407760949934698,0.8435300128943672,Child
F,0.9701836003119538,0.766031817016523,0.3072581841376578,2.628291587037895,1.138162288349275,0.6167030220419055,0.8576731021212671,Adult
M,0.4702883802319617,0.425701659881198,0.1797791972550822,1.463645027499625,0.7251586560574672,0.3250727863030643,0.4129395240868516,Adole
I,0.5370200585051456,0.2950365357283316,0.1879831493308307,1.4030490788852883,0.6791247025697351,0.3138292928029786,0.3687157101031382,Child
I,0.3401976239288296,0.2671343789913868,0.1745929046287953,1.384862308083317,0.6632445452961584,0.2440014145319071,0.4575877093875622,Child
M,0.4488560271322774,0.3544050816076444,0.142153183986579,1.4088786739053567,0.6340413478627971,0.2853180246555322,0.3968029773669477,Adole
M,0.7088525223687836,0.5893380976860437,0.2262400338322296,2.044297401460797,0.9009508931720308,0.4393543655174909,0.6020043257382875,Adult
M,0.6413993923542309,0.5502366236538861,0.2610705490991659,2.026356867630203,0.8982786505118462,0.48231223403445,0.6317195953546492,Adult
I,0.7487249774388174,0.5236747904557861,0.1768402254084342,2.0464624530744038,0.9622076594087694,0.5302300238267283,0.5382553419428084,Child
I,0.710688709626106,0.5611413792121036,0.2250758746454168,1.9874659608401235,0.8872321341160954,0.451753539037926,0.6282713808310004,Adult
F,0.3490286100020721,0.3180308193903748,0.1386582482832133,1.386729056196803,0.6755184104495247,0.2186344847454791,0.3653093518049307,Child
M,0.4692831494504832,0.3566456120016776,0.1565337290656583,1.41474763088212,0.6297711578664712,0.2649177278883828,0.3219779409087712,Adole
M,0.3869565440072526,0.3060649565388812,0.0510050675173573,1.4114528058039846,0.6862491785551149,0.2643020129219089,0.3059245640292537,Child
I,0.4301536926684325,0.3396382032073258,0.1362301346538049,1.3710087291593005,0.6159562917018473,0.2734297736282183,0.3802695199766582,Adult
I,0.7387750492492322,0.5195885777292337,0.2515135421656005,1.9904158356477328,0.9025729956725608,0.4443534199443026,0.6305512458744515,Adole
I,0.7465616932297294,0.5110549114393372,0.2254974633172409,2.019240459299033,0.9343096933477308,0.3853817366126704,0.695897848353801,Adult
