Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight
I,0.6704283786694194,0.5374876307882627,0.1962900805205467,1.456077897457823,0.640624101931599,0.3375104622926265,0.46573381838116124
M,0.8222040370419472,0.5796167776989584,0.1870675966612653,2.039892697988976,0.601525023178807,0.37915462376461695,0.6663005721838166
F,0.5696480981735532,0.4518486450191792,0.15760298383866025,1.0157415065410649,0.4448608782785627,0.22641474948327353,0.30958839735807886
I,0.4257913934127394,0.17916955140925742,0.05921775779534463,1.6459883935859334,0.18386341536416415,0.2766216772062874,0.2604298330584245
F,0.6502723225702461,0.5203598336344459,0.1885526611841694,1.3772970365772144,0.6014714572009918,0.3152913197307559,0.4345047341765448
M,0.47293464605612806,0.09770681227499062,0.07965485577167768,1.9611118371083676,0.19267685339679141,0.21417025767457093,0.07192013008597685
F,0.6099602103718997,0.48610423932681257,0.17307782251141482,1.1733032283022822,0.5231661677397772,0.2708530346070147,0.3720465657673118
M,0.27944503782043606,0.05969615001638667,0.08702580755063012,1.8035501153471505,0.030249178962697187,0.22555802405104958,0.016976040093106964
I,0.6905844347685927,0.5546154279420793,0.204027499856924,1.5713010215603873,0.6797767466622063,0.3597296048544971,0.4969629025857777
F,0.21620925480310638,0.21152632738145483,0.08229175843718561,2.1186735588695846,0.0746652104897048,0.2549683829983529,0.03264776632361269
F,0.5368945070123967,0.4240159746442271,0.14502967741704714,0.887722607610076,0.3812378305913259,0.1903086428202338,0.2588411355255771
I,0.20385669479513846,0.17179809397638152,0.03263147232400432,1.5179694946549445,0.1606618904029703,0.25739792275618856,0.036138541571000354
I,0.6175187314090896,0.4925271632594938,0.17597935476255633,1.2028460511325103,0.537848409513755,0.2791852130677162,0.383757472344043
M,0.24948022409959142,0.10616849183153454,0.01248223459637754,1.8330929381773786,0.06449679065242664,0.13711776577855012,0.010632244546761566
F,0.5772066192107432,0.45827156895186044,0.16050451608980174,1.0452843293712932,0.45954312005254044,0.234746927943975,0.32129930393481004
I,0.47904520373796444,0.17735596024001438,0.07070757845020686,1.6755312164161618,0.2730950411647655,0.1673401982267139,0.16009800953195447
F,0.6578308436074362,0.5267827575671272,0.1914541934353109,1.4068398594074427,0.6161536989749695,0.3236234981914574,0.44621564075327597
M,0.27433730433408826,0.26540002136979124,0.03366655357876269,1.990654659938596,0.25024469442650427,0.06136356724825853,0.2628766662655141
F,0.55705056311157,0.44114377179804376,0.15276709675342443,0.9665034684906846,0.4203904753219332,0.2125277853821044,0.2900702197301936
F,0.16629617502846106,0.13833184738190368,0.01275349292831962,1.5967503555355531,0.08505586181408609,0.054437846474999455,0.15366380425200943
I,0.6376747875082629,0.5096549604133105,0.1837167740989336,1.328058998526834,0.5770010542443622,0.3014043556295868,0.41498655654865946
F,0.24474626266223765,0.17895244825727286,0.018484644855248256,1.9118737990579873,0.24404818188725708,0.16916223315910472,0.007881797335090798
F,0.5973626753099164,0.4753993661056771,0.16824193542617902,1.1240651902519017,0.4986957647831477,0.25696607050584563,0.35252838813942655
M,0.2169493097140685,0.14829001253827306,0.04597548353389755,1.7543120772967702,0.14405428825551836,0.00435256918550446,0.09134683753247844
I,0.6779868997066094,0.5439105547209439,0.1991916127716882,1.4856207202880511,0.6553063437055768,0.345842640753328,0.4774447249578924
M,0.2118454055430729,0.21011398695620898,0.054508406903766835,2.069435520819204,0.16216716392134833,0.2717646505671966,0.021464813886504452
F,0.5469725350619833,0.43257987322113545,0.14889838708523578,0.9271130380503803,0.40081415295662953,0.2014182141011691,0.27445567762788536
I,0.36445433596801013,0.11226608432222362,0.02302588648079812,1.5573599250952488,0.12490515246173811,0.06674820280600853,0.08848636890102118
F,0.6275967594586763,0.5010910618364022,0.17984806443074497,1.28866856808653,0.5574247318790586,0.2902947843486515,0.39937201444635123
F,0.16758917371751492,0.12135544824524824,0.008445605256590577,1.872483368617683,0.16919793813682718,0.273476555641691,0.19348728318836772
I,0.5872846472603298,0.4668354675287688,0.16437322575799038,1.0846747598115973,0.4791194424178441,0.2458564992249103,0.33691384603711827
F,0.7867632395742663,0.5377281592098957,0.21768851694778135,1.9587554584868976,0.9837049456726623,0.4200272121593025,0.5175757668882377
I,0.6679088716570227,0.5353466561440355,0.19532290310349953,1.4462302898477468,0.6357300213402732,0.3347330694723927,0.4618301828555842
F,0.7680928190224116,0.5712242830151902,0.11615448040734733,2.1878838308426154,1.0550429587597556,0.3669871970937538,0.7241878380015744
F,0.5671285911611565,0.44970767037495213,0.1566358064216131,1.005893898930989,0.4399667976872368,0.22363735666303972,0.3056847618325018
I,0.7116636950679849,0.5313789756550262,0.23260955977401765,1.6361407859758574,0.677336627434188,0.4170315065440453,0.4202445157780298
I,0.6477528155578496,0.5182188589902188,0.18758548376712225,1.3674494289671384,0.5965773766096659,0.3125139269105221,0.43060109865096774
M,0.7003824843526809,0.652765391594799,0.18275887924438375,2.2692012499840915,0.9819588150443329,0.55099609955389,0.6929866738158101
I,0.6074407033595031,0.4839632646825855,0.17211064509436766,1.163455620692206,0.5182720871484514,0.2680756417867809,0.3681429302417348
F,0.9932446267590087,0.5630214644304428,0.192224623269937,1.7937025077370745,0.5877363391617707,0.468240821848384,0.5593318372916594
I,0.688064927756196,0.5524744532978523,0.20306032243987684,1.5250111507283555,0.6748826660708804,0.3569522120342633,0.49305926706020065
M,0.9374076549265669,0.7372166934639075,0.17676076483678982,2.108825951259509,1.057268602511256,0.392235021893447,0.6256073768795782
F,0.5419335210371901,0.42829792393268123,0.14696403225114146,0.9074178228302282,0.39102599177397773,0.19586342846070146,0.2666484065767312
I,0.6168391736077437,0.581134383545543,0.2973721679521344,2.0629731052309968,0.7436339521981283,0.6854887903725859,0.6201637256713569
I,0.622557745433883,0.496809112547948,0.17791370959665065,1.2689733528663778,0.5476365706964068,0.28473999870818384,0.3915647433951971
F,0.5813447758820316,0.5127050177068824,0.20651403228305623,1.852788153397531,0.14536395824713666,0.34336426730788583,0.35380269476705667
F,0.5822456332355365,0.46255351824031465,0.16243887092389606,1.0649795445914454,0.46933128123519224,0.24030171358444263,0.3291065749859642
F,0.7678441926634927,0.6618587073056426,0.1951579096916206,2.1018194657367784,0.9468302212962595,0.5199859460359574,0.6126173553978445
F,0.6628698576322294,0.5310647068555814,0.1933885482694052,1.4265350746275949,0.6259418601576213,0.32917828383192504,0.45402291180443005
F,0.5999043552340051,0.5538416387405334,0.17468187553127634,2.010349875158748,0.7454294808592732,0.5129351133301812,0.5521406951311711
F,0.5620895771363632,0.4454257210864979,0.15470145158751877,0.9861986837108367,0.430178636504585,0.21808257102257206,0.2978774907813477
I,0.8221787920276854,0.5459806100722515,0.2377062653409454,2.141753966111605,1.1150922543688597,0.44401945538997295,0.5641173977362199
F,0.6427138015330562,0.5139369097017646,0.18565112893302793,1.3477542137469862,0.5867892154270141,0.3069591412700544,0.4227938275998136
F,0.7923394914941124,0.674552306903284,0.16411059314710824,2.5374224102546874,1.35062558753985,0.5017018732923957,0.6463496992038577
F,0.6024016893347097,0.47968131539413134,0.17017629026027334,1.1437604054720538,0.5084839259657995,0.26252085614631326,0.36033565919058064
F,0.7838547439321668,0.6043295058622051,0.21340660575685325,1.9602867384112155,0.7673764295662335,0.5161320437053647,0.6762274256836552
I,0.6830259137314026,0.548192504009398,0.2011259676057825,1.5053159355082035,0.6650945048882286,0.3513974263937957,0.48525199600904656
M,0.8222040370419472,0.5796167776989584,0.1870675966612653,2.0891307360393565,0.601525023178807,0.37915462376461695,0.6663005721838166
F,0.5520115490867766,0.4368618225095896,0.1508327419193301,0.9468082532705324,0.41060231413928133,0.20697299974163674,0.28226294867903945
I,0.4257913934127394,0.17916955140925742,0.05921775779534463,1.577055140315401,0.18386341536416415,0.2766216772062874,0.2604298330584245
I,0.6326357734834696,0.5053730111248563,0.1817824192648393,1.308363783306682,0.5672128930617104,0.29584956998911915,0.40717928549750537
F,0.47293464605612806,0.09770681227499062,0.07965485577167768,1.8921785838378353,0.19267685339679141,0.21417025767457093,0.07192013008597685
F,0.5923236612851231,0.47111741681722297,0.1663075805920847,1.1043699750317495,0.4889076036004959,0.25141128486537795,0.3447211170882724
F,0.27944503782043606,0.05969615001638667,0.08702580755063012,1.734616862076618,0.030249178962697187,0.22555802405104958,0.016976040093106964
F,0.6729478856818161,0.5396286054324897,0.19725725793759388,1.4659255050678992,0.645518182522925,0.3402878551128603,0.4696374539067383
M,0.21620925480310638,0.21152632738145483,0.08229175843718561,2.0497403055990526,0.0746652104897048,0.2549683829983529,0.03264776632361269
F,0.5721676051859499,0.4539896196634063,0.15857016125570741,1.025589114151141,0.4497549588698886,0.22919214230350735,0.3134920328836559
F,0.20385669479513846,0.17179809397638152,0.03263147232400432,1.6558360011960094,0.1606618904029703,0.25739792275618856,0.036138541571000354
F,0.6527918295826428,0.5225008082786731,0.18951983860121657,1.3871446441872906,0.6063655377923177,0.31806871255098973,0.4384083697021218
F,0.24948022409959142,0.10616849183153454,0.01248223459637754,1.9709594447184438,0.06449679065242664,0.13711776577855012,0.010632244546761566
I,0.6124797173842963,0.48824521397103965,0.17404499992846198,1.1831508359123581,0.5280602483311032,0.2736304274272485,0.37595020129288886
M,0.47904520373796444,0.17735596024001438,0.07070757845020686,1.8133977229572267,0.2730950411647655,0.1673401982267139,0.16009800953195447
I,0.6931039417809893,0.5567564025863064,0.20499467727397117,1.5811486291704633,0.6846708272535322,0.36250699767473094,0.5008665381113548
M,0.27433730433408826,0.26540002136979124,0.03366655357876269,2.128521166479661,0.25024469442650427,0.06136356724825853,0.2628766662655141
F,0.5356347535061984,0.42294548732211357,0.14454608870852356,0.882798803805038,0.3787907902956629,0.1889199464101169,0.25688931776278856
I,0.16629617502846106,0.13833184738190368,0.01275349292831962,1.5130456908499066,0.08505586181408609,0.054437846474999455,0.15366380425200943
F,0.6162589779028913,0.4914566759373803,0.17549576605403272,1.1979222473274722,0.535401369218092,0.2777965166575993,0.3818056545812545
F,0.24474626266223765,0.17895244825727286,0.018484644855248256,1.8281691343723407,0.24404818188725708,0.16916223315910472,0.007881797335090798
I,0.5759468657045449,0.45720108162974693,0.16002092738127816,1.0403605255662551,0.4570960797568775,0.2333582315338581,0.3193474861720215
F,0.2169493097140685,0.14829001253827306,0.04597548353389755,1.6706074126111237,0.14405428825551836,0.00435256918550446,0.09134683753247844
F,0.6565710901012378,0.5257122702450137,0.1909706047267873,1.4019160556024046,0.6137066586793066,0.32223480178134045,0.4442638229904874
M,0.2118454055430729,0.21011398695620898,0.054508406903766835,1.9857308561335578,0.16216716392134833,0.2717646505671966,0.021464813886504452
F,0.5557908096053716,0.44007328447593025,0.15228350804490084,0.9615796646856466,0.4179434350262702,0.2111390889719875,0.288118401967405
I,0.36445433596801013,0.11226608432222362,0.02302588648079812,1.591826551730515,0.12490515246173811,0.06674820280600853,0.08848636890102118
I,0.6364150340020646,0.5085844730911969,0.18323318539041003,1.3231351947217962,0.5745540139486993,0.3000156592194699,0.41303473878587094
M,0.16758917371751492,0.12135544824524824,0.008445605256590577,1.9069499952529492,0.16919793813682718,0.273476555641691,0.19348728318836772
F,0.596102921803718,0.4743288787835636,0.16775834671765544,1.1191413864468638,0.49624872448748475,0.25557737409572867,0.35057657037663803
M,0.7867632395742663,0.5377281592098957,0.21768851694778135,1.9356677193860252,0.9837049456726623,0.4200272121593025,0.5175757668882377
F,0.6767271462004111,0.5428400673988303,0.19870802406316462,1.4806969164830133,0.6528593034099138,0.3444539443432111,0.4754929071951039
M,0.7680928190224116,0.5712242830151902,0.11615448040734733,2.1473860667498372,1.0550429587597556,0.3669871970937538,0.7241878380015744
F,0.545712781555785,0.4315093858990219,0.1484147983767122,0.9221892342453423,0.3983671126609666,0.2000295176910522,0.2725038598650968
F,0.7116636950679849,0.5313789756550262,0.23260955977401765,1.5524361212902107,0.677336627434188,0.4170315065440453,0.4202445157780298
I,0.626337005952478,0.5000205745142886,0.1793644757222214,1.2837447642814919,0.5549776915833957,0.28890608793853456,0.3974201966835627
M,0.7003824843526809,0.652765391594799,0.18275887924438375,2.2295207768720773,0.9819588150443329,0.55099609955389,0.6929866738158101
I,0.5376579985683474,0.5229727181772484,0.23965832365721892,1.6267228558494358,0.8190946004318151,0.19557994280711768,0.5861918553968123
F,0.9932446267590087,0.5630214644304428,0.192224623269937,1.6167982307070465,0.5877363391617707,0.468240821848384,0.5593318372916594
F,0.7289847602067162,0.515369566431017,0.24175411914690143,1.9901912059119187,0.8913665447227392,0.25972444848976817,0.7507624815833838
I,0.9374076549265669,0.7372166934639075,0.17676076483678982,2.0955754658436954,1.057268602511256,0.392235021893447,0.6256073768795782
F,0.621505543519533,0.46603849685708476,0.20043448029294997,1.6481473822078403,0.9656899943688171,0.264519540716556,0.2863693950853857
F,0.6168391736077437,0.581134383545543,0.2973721679521344,2.0730507277910686,0.7436339521981283,0.6854887903725859,0.6201637256713569
M,0.7801644865968944,0.43560006987559896,0.15987279942409,1.8975874887923965,0.9925158074314803,0.22148687831307945,0.672414641137544
F,0.5813447758820316,0.5127050177068824,0.20651403228305623,2.1306162323998077,0.14536395824713666,0.34336426730788583,0.35380269476705667
I,0.6961839821926313,0.5730970139587075,0.23124250312010852,1.4132709813785698,0.7735169886253426,0.29135862272737406,0.28941663202903467
I,0.7678441926634927,0.6618587073056426,0.1951579096916206,2.1033264259355278,0.9468302212962595,0.5199859460359574,0.6126173553978445
F,0.6094390504978681,0.5751981389337569,0.2537440468346719,2.0933096066744312,0.8454505783942805,0.47781631632942945,0.7321202361169576
I,0.5999043552340051,0.5538416387405334,0.17468187553127634,1.8397428112821144,0.7454294808592732,0.5129351133301812,0.5521406951311711
F,0.547927168823068,0.5373243027444423,0.17937684895079178,1.6075879875383743,0.9368916492661991,0.2540876336589983,0.4156888996604634
F,0.8221787920276854,0.5459806100722515,0.2377062653409454,2.162066398031858,1.1150922543688597,0.44401945538997295,0.5641173977362199
F,0.7892771291333921,0.5804331596399168,0.16006279615246688,1.0726483315164141,0.4075105750128862,0.3820512455685683,0.27938978321079483
I,0.7923394914941124,0.674552306903284,0.16411059314710824,2.504719699468795,1.35062558753985,0.5017018732923957,0.6463496992038577
I,0.7545192398067899,0.5437506033845304,0.22254339965333564,2.0425288788584406,1.001706347066154,0.30719336870660563,0.7299551360247185
M,0.7838547439321668,0.6043295058622051,0.21340660575685325,1.9641985660607864,0.7673764295662335,0.5161320437053647,0.6762274256836552
F,0.6316642887742595,0.6118093349376295,0.24167442437684467,2.100863042751839,0.5106123475750779,0.5053409493197651,0.4275531772179533
M,0.8222040370419472,0.5796167776989584,0.1870675966612653,2.003106968917125,0.601525023178807,0.37915462376461695,0.6663005721838166
I,0.7131839995464238,0.6273788393555932,0.24404413354342858,1.7576905408235577,0.67908588638588,0.4346694619127495,0.6262242928404541
F,0.4257913934127394,0.17916955140925742,0.05921775779534463,2.082286811630411,0.18386341536416415,0.2766216772062874,0.2604298330584245
I,0.741038152039704,0.4521788895180764,0.22845677293149014,1.3833656895678617,0.5100500544841198,0.4266665529053074,0.4289104468235712
F,0.47293464605612806,0.09770681227499062,0.07965485577167768,1.1291541258047229,0.19267685339679141,0.21417025767457093,0.07192013008597685
I,0.7566281654441731,0.6908066226173724,0.23196290955981613,1.950602069297639,0.4742825529313166,0.37242242063314734,0.2593996872500626
I,0.27944503782043606,0.05969615001638667,0.08702580755063012,1.0627085535442775,0.030249178962697187,0.22555802405104958,0.016976040093106964
F,0.5726552017507328,0.4490197529461993,0.21731656181320907,1.8118205805124297,0.7560391130025637,0.31713542420278096,0.7241456876564869
F,0.21620925480310638,0.21152632738145483,0.08229175843718561,1.6326536420108302,0.0746652104897048,0.2549683829983529,0.03264776632361269
F,0.7751700128756298,0.6400839133695293,0.15188899393723002,2.0429991688068827,0.7636857190200053,0.42271758485949507,0.6831709750383743
F,0.7058296663072458,0.5951724718941545,0.21757012386149388,1.7907931668492796,0.43698459942623813,0.40832594523781596,0.6261304500937649
M,0.6667293255030149,0.4774581791646149,0.2594471895316844,2.0812843274868023,0.4891314956982073,0.23414447451030923,0.6090374068090647
F,0.6524099025325917,0.4789847361337001,0.2634435352950452,1.9249196198851868,0.48700283038792436,0.5239456139639396,0.7095418487810229
F,0.759555525077111,0.5642458954965757,0.23907816731364184,1.7512296592233763,0.8673044804415805,0.32366781858365257,0.5487038996139614
F,0.774832782294006,0.5129399250721943,0.24278000025015595,1.566290522550198,0.6241344068264425,0.39920056730166287,0.5377022034259855
F,0.6393464195652643,0.5444560638308481,0.24991372416553886,1.737939860999004,0.849693476291135,0.22196817924824833,0.6659361411737081
F,0.7409751506562541,0.515883765423565,0.21305700958807783,1.3519082383633223,0.5344558165499207,0.4742862455761456,0.3153424392581175
F,0.8441943240836814,0.5400976613184492,0.1922120289242814,1.8562640767040732,0.921536069943796,0.5159814112984501,0.2863451314144101
F,0.8535255804540098,0.576837009755888,0.25225170992754664,1.8773678606636957,0.9036596025512917,0.4083378901521646,0.5531998074551701
I,0.8315991199490749,0.5497624288047914,0.18205409549537233,1.7433065980558433,0.6841384843963069,0.3673798294152624,0.6710241456796249
F,0.7620071681510904,0.6795743853949316,0.21524968232127542,1.7174405476357157,0.6402604829260414,0.42720666045989003,0.6361553294854074
F,0.6570879601274555,0.428022656779812,0.25377414764844375,1.9106656719918995,0.6577773188612908,0.48325824859606714,0.5461923805229663
I,0.7937844484476186,0.4393832561439546,0.15202682890559208,1.482317791670187,0.7284701224446927,0.4727316160765208,0.2689147577307585
I,0.5711300933653716,0.5640682741477796,0.23572364037199983,1.3023323606553274,0.5650688973538454,0.38302795937470324,0.35396834929709065
F,0.7719465488468216,0.43155357665073973,0.22229879639121372,1.9038222744921989,0.871276431922551,0.4119452890141553,0.5752039203821311
F,0.6089453421458285,0.48025986578261043,0.17235169758112426,2.0290283059041614,0.5560173644471418,0.49833358089349566,0.7098892843502778
F,0.5996701173998573,0.5654521550346109,0.17470868038509715,1.8879767900637943,0.4159666390950043,0.36594089301642246,0.3764747682726012
I,0.6538359708447413,0.5020098067926786,0.24279174051166547,1.8705287066759446,0.851686116685425,0.34240554174863613,0.2616889860823308
I,0.6157730600333469,0.5876520371492114,0.19839582043194617,2.0616128489476013,0.8872319322467436,0.5194296081438503,0.6267483666155038
M,0.794480975862409,0.6435744656883128,0.19528225361110219,1.9178455787226443,0.8200791059429252,0.42890546121363965,0.6675058378503707
F,0.7921965137861916,0.5607036813672771,0.2620235155568786,1.590305324502033,0.5637328865856892,0.30848364352471075,0.7138729783412676
F,0.6092924456786594,0.6078267554053893,0.26142170470028836,2.0762938276704768,0.8838646492645653,0.4555165282199312,0.7324944557523176
M,0.6979726789294703,0.5304135057612211,0.1817034797080569,1.5898649310788502,0.46510323609366355,0.3243351164126151,0.34584208385764875
I,0.7227856465914482,0.48268293666321677,0.24253947428619532,1.8990429098974149,0.9683362086271038,0.25586032777741025,0.6543000117734797
I,0.5598190650790554,0.5278366875181902,0.23705731905019267,2.0961529416345748,0.6710858292212206,0.5016109602055898,0.30810937678219474
I,0.7681171879772178,0.503739173889646,0.23747813875687734,1.714107452186807,0.6823210427432823,0.1924776791123795,0.7036672822936876
F,0.795665484702644,0.6475242421526922,0.23766245212213583,1.743345203835077,0.7850183849951597,0.4377339555343974,0.4159167180304232
M,0.797577354373759,0.5203591201853816,0.2553806243819203,1.4740063713875702,0.4355572559372351,0.30980628973266766,0.7220432227838351
I,0.569060339729258,0.5470444523577358,0.1855334382610219,1.8954586849957376,0.9359129458927525,0.5023045001626455,0.4424932636193555
I,0.6125457351812746,0.5885117431030356,0.16389477715372983,1.8099486410906598,0.9953333175658304,0.5295898057310803,0.26121971662686283
F,0.643732005499565,0.5752927257033084,0.1809638082700026,1.7716051936456567,0.6722176599029195,0.4221815388406124,0.31462012206004525
F,0.7639579789954862,0.4803891438519381,0.23230198847527414,1.6611243825223716,0.4660641201290001,0.5370058623460066,0.6254004471066634
F,0.7139193725267196,0.6634006371067156,0.2078863126493751,1.3495986552090835,0.5696691714463532,0.22446977727428855,0.5366898019913728
F,0.7788190942577812,0.5675651498950517,0.24284099429895767,1.927892480230746,0.9788598646269966,0.4297597575215435,0.49668500863707943
F,0.682934877912857,0.47958999289999227,0.225572645537293,1.3180362279887676,0.4173572689808129,0.3526218202510105,0.5455018384394837
F,0.776205388519701,0.5175947711433024,0.1853141196061213,1.2691904434657773,0.5238417066143495,0.2780173438234689,0.4294575391102783
F,0.6347584456446915,0.6161805666824908,0.16553015182649852,1.4218345411995368,0.424209462003561,0.34454635321313976,0.28500271197227595
F,0.6759822838843759,0.6362824436875626,0.17264359142553892,1.6280092574084244,0.57886330576069,0.333096383388535,0.7104209392242151
F,0.7588617856639424,0.6191603474966576,0.20625178340563227,1.6463741499907403,0.6095753971620478,0.3470867614944038,0.6518072847092853
F,0.6593859790074013,0.5287438025114783,0.2345265867767246,1.638416298617043,0.6724483732426583,0.3280521927049487,0.5723858043911525
