Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight
M,0.5489890425982084,0.5383174035009013,0.19882179152214588,2.2349508927126864,1.1598415584392612,0.509043751687442,0.5501982552675155
F,0.5470219038229733,0.43329773505589236,0.14838331551966547,0.9433220143624214,0.40958028445869565,0.20218496030568187,0.2706902221645911
I,0.18209668390182232,0.12155557602644135,0.5759692132263745,1.6414235008949163,0.2431209613332242,0.48561257895820115,0.45650587773247375
I,0.6144720575454972,0.4942189886873182,0.17142766495788145,1.2923727576286688,0.5868418015717394,0.2803380819359853,0.3547047403757433
M,0.17896313735531,0.047460201554964054,0.0025490666565830267,1.9904742441611636,0.05607182976273761,0.5723525158773449,0.08681809118667505
I,0.5807469806842352,0.46375836187160524,0.15990549023877346,1.1178473859955451,0.4982110430152175,0.2412615211208336,0.3126974812701672
M,0.19200819128692642,0.162227752431639,0.5430934401572828,1.8159488725280397,0.008342030341933704,0.5560440475479208,0.06869938405824641
I,0.6481971344067592,0.5246796155030311,0.18294983967698944,1.4668981292617924,0.6754725601282613,0.31941464275113707,0.3967119994813194
M,0.06324401322678003,0.022943657880337767,0.01724868529215165,2.164999615794287,0.10123175945786139,0.20379116975048034,0.5379751528455397
I,0.5638844422536042,0.4485280484637488,0.15414440287921946,1.0305847001789832,0.4538956637369566,0.22172324071325775,0.29169385171737916
M,0.2552131417243544,0.20247869599694154,0.15132291491138286,1.728686186711478,0.2733413057636904,0.5707906435412289,0.10260668120581534
I,0.6313345959761282,0.5094493020951746,0.17718875231743544,1.3796354434452307,0.6311571808500003,0.2998763623435612,0.37570836992853135
M,0.537556503660498,0.48713743414963967,0.06946679489316979,2.0777369299777257,0.134394342467768,0.08897717643279783,0.5603061429725109
I,0.5976095191148663,0.4789886752794617,0.16566657759832745,1.2051100718121068,0.5425264222934785,0.2607998015284094,0.3337011108229553
M,0.14608540519244906,0.5640554579473251,0.005518396183731428,1.9032115583446017,0.27998705248059164,0.003861184342637186,0.07370191246163221
I,0.6650596728373901,0.5399099289108875,0.18871092703654344,1.5541608150783541,0.7197879394065222,0.3389529231587129,0.41771562903410747
M,0.048877158258284925,0.0026099049315055772,0.014523012946140584,2.252262301610849,0.0001873593496599102,0.07321225799114599,0.39270831882493834
F,0.536482817303829,0.42377878917598205,0.14478263591994422,0.8887828357270702,0.3818831724097826,0.18997353505094697,0.25756295369409854
I,0.3108780973597304,0.2347001950242585,0.5788624161232262,1.586884322259565,0.558645305728117,0.10323818563043656,0.05062751308551755
I,0.6039329710263528,0.48470004280740786,0.1678269853581602,1.2378335789933175,0.5591446895228263,0.2681266566812504,0.3415774719052508
M,0.30016529174018947,0.0008594771953579494,0.0567325040618412,1.9359350655258123,0.5776440600673753,0.0743784842264882,0.5590173056072303
I,0.5702078941650909,0.45423941599169493,0.15630481063905222,1.0633082073601938,0.47051393096630445,0.2290500958660987,0.29957021279967466
M,0.43065722684753466,0.1381390225446315,0.00412670794867287,1.7614096938926886,0.0036608235822603863,0.4199250215963496,0.1274761497223926
I,0.6376580478876148,0.5151606696231208,0.1793491600772682,1.4123589506264413,0.6477754480793482,0.3072032174964021,0.3835847310108269
M,0.5577128004387704,0.04072914614451428,0.08561599476138688,2.110460437158936,0.5426727808315175,0.5516009472896625,0.572355243363079
F,0.5533453557344599,0.4390091025838385,0.15054372327949822,0.976045521543632,0.42619855168804355,0.20951181545852282,0.2785665832468866
M,0.8218727677275518,0.477946784649113,0.23642300929195342,1.6741470080761267,0.8101450134336661,0.36744044405211534,0.33473496912206824
I,0.6207955094569838,0.4999303562152643,0.1735880727177142,1.3250962648098794,0.6034600688010872,0.28766493708882623,0.36258110145803885
M,0.8135583148027961,0.4491628910332544,0.2091155193260386,2.1538314625812847,1.1784948226246263,0.30826738285506966,0.6550917537725656
I,0.5870704325957219,0.4694697293995514,0.1620658979986062,1.1505708931767558,0.5148293102445654,0.24858837627367456,0.3205738423524627
M,0.4478426177587076,0.38630494313093755,0.21777585192816,1.8486723797092504,1.0315080659469174,0.387824655054281,0.199062604189233
I,0.6545205863182457,0.5303909830309772,0.1851102474368222,1.499621636443003,0.6920908273576091,0.326741497903978,0.4045883605636149
M,0.7683705812180305,0.5934290469553445,0.14045796723569445,2.197723122975498,0.8850342553703079,0.3671140430230727,0.40645609697279117
F,0.5449140865191444,0.43139394587991026,0.14766317959972122,0.9324141786353511,0.40404086204891304,0.19974267525473488,0.2680647684704926
I,0.6773487631203451,0.6278012019667315,0.16562859684476802,1.9521707357281084,1.0949432524361107,0.4856649418375346,0.35683926835392543
I,0.6123642402416684,0.49231519951133607,0.1707075290379372,1.2814649219015986,0.5813023791619567,0.27789579688503835,0.3520792866816448
M,0.6940234804358215,0.6709319341334633,0.2937175188507549,2.301221478994356,1.243403447335999,0.40662312380058035,0.6472877859388819
I,0.5786391633804063,0.4618545726956232,0.15918535431882921,1.106939550268475,0.4926716206054349,0.23881923606988661,0.31007202757606867
M,0.9319065873494348,0.5196454280307005,0.2155470833692436,2.0982472919497774,1.2313591945275237,0.45065244130916876,0.4137615481523135
I,0.6460893171029303,0.522775826327049,0.18222970375704517,1.4559902935347222,0.6699331377184786,0.31697235770019005,0.3940865457872209
M,0.6756537308436464,0.6095618221868369,0.12505376351267283,2.154091780067217,0.5417393624538183,0.42378870709785876,0.625144842235908
I,0.5617766249497754,0.4466242592877667,0.15342426695927522,1.019676864451913,0.448356241327174,0.21928095566231076,0.28906839802328066
M,0.641909049460869,0.5593728749196047,0.1881260217613623,1.8064433675989755,1.0274629153491084,0.4534113659410879,0.3003052660637027
I,0.6292267786722993,0.5075455129191926,0.1764686163974912,1.3687276077181603,0.6256177584402177,0.2974340772926142,0.37308291623443285
M,0.946354841605848,0.6285870910871038,0.17372882249986807,2.066829094250655,0.9500955228700816,0.4521069046764634,0.44102869685623236
I,0.5955017018110373,0.47708488610347966,0.1649464416783832,1.1942022360850366,0.5369869998836958,0.25835751647746247,0.3310756571288568
M,0.9180111623989109,0.45918826229018556,0.16288055592381465,1.8923037226175314,0.7242378604163239,0.43615214596683055,0.4822643586334313
I,0.6629518555335612,0.5380061397349054,0.18799079111659917,1.543252979351284,0.7142485169967396,0.33651063810776594,0.41509017534000897
M,0.5489890425982084,0.5383174035009013,0.19882179152214588,2.241354465883779,1.1598415584392612,0.509043751687442,0.5501982552675155
F,0.5406984519114867,0.42758636752794615,0.14622290775983274,0.9105985071812106,0.3929620172293478,0.19485810515284094,0.26281386108229554
I,0.18209668390182232,0.12155557602644135,0.5759692132263745,1.6086999937137054,0.2431209613332242,0.48561257895820115,0.45650587773247375
I,0.6081486056340105,0.48850762115937196,0.1692672571980487,1.2596492504474581,0.5702235343423916,0.2730112267831444,0.3468283792934478
M,0.17896313735531,0.047460201554964054,0.0025490666565830267,1.9577507369799527,0.05607182976273761,0.5723525158773449,0.08681809118667505
I,0.5744235287727486,0.4580469943436591,0.15774508247894073,1.0851238788143343,0.4815927757858697,0.23393466596799264,0.30482112018787166
M,0.19200819128692642,0.162227752431639,0.5430934401572828,1.783225365346829,0.008342030341933704,0.5560440475479208,0.06869938405824641
I,0.6418736824952725,0.5189682479750849,0.18078943191715668,1.4341746220805818,0.6588542928989134,0.3120877875982961,0.3888356383990239
M,0.06324401322678003,0.022943657880337767,0.01724868529215165,2.1322761086130764,0.10123175945786139,0.20379116975048034,0.5379751528455397
F,0.5575609903421176,0.4428166809358026,0.15198399511938673,0.9978611929977725,0.4372773965076088,0.2143963855604168,0.2838174906350836
M,0.2552131417243544,0.20247869599694154,0.15132291491138286,1.6959626795302674,0.2733413057636904,0.5707906435412289,0.10260668120581534
I,0.6250111440646415,0.5037379345672284,0.1750283445576027,1.3469119362640198,0.6145389136206525,0.29254950719072026,0.36783200884623585
M,0.537556503660498,0.48713743414963967,0.06946679489316979,2.0450134227965147,0.134394342467768,0.08897717643279783,0.5603061429725109
I,0.5912860672033796,0.47327730775151555,0.1635061698384947,1.1723865646308962,0.5259081550641307,0.2534729463755685,0.3258247497406597
M,0.14608540519244906,0.5640554579473251,0.005518396183731428,1.8704880511633908,0.27998705248059164,0.003861184342637186,0.07370191246163221
I,0.6587362209259034,0.5341985613829413,0.18655051927671068,1.5214373078971435,0.7031696721771743,0.3316260680058719,0.4098392679518119
M,0.048877158258284925,0.0026099049315055772,0.014523012946140584,2.2195387944296385,0.0001873593496599102,0.07321225799114599,0.39270831882493834
F,0.5491297211268021,0.4352015242318744,0.14910345143960974,0.9542298500894916,0.4151197068684783,0.20462724535662885,0.2733156758586896
I,0.3108780973597304,0.2347001950242585,0.5788624161232262,1.6523313366219865,0.558645305728117,0.10323818563043656,0.05062751308551755
I,0.6165798748493261,0.4961227778633002,0.1721478008778257,1.303280593355739,0.592381223981522,0.2827803669869323,0.3573301940698418
M,0.30016529174018947,0.0008594771953579494,0.0567325040618412,2.001382079888234,0.5776440600673753,0.0743784842264882,0.5590173056072303
I,0.582854797988064,0.4656621510475873,0.16062562615871773,1.1287552217226153,0.5037504654250001,0.24370380617178058,0.3153229349642657
M,0.43065722684753466,0.1381390225446315,0.00412670794867287,1.82685670825511,0.0036608235822603863,0.4199250215963496,0.1274761497223926
I,0.650304951710588,0.5265834046790131,0.18366997559693368,1.4778059649888626,0.6810119825380438,0.321856927802084,0.3993374531754179
M,0.5577128004387704,0.04072914614451428,0.08561599476138688,2.1759074515213577,0.5426727808315175,0.5516009472896625,0.572355243363079
I,0.5659922595574332,0.4504318376397308,0.15486453879916373,1.0414925359060534,0.4594350861467392,0.22416552576420473,0.29431930541147766
M,0.8218727677275518,0.477946784649113,0.23642300929195342,1.7395940224385482,0.8101450134336661,0.36744044405211534,0.33473496912206824
I,0.633442413279957,0.5113530912711567,0.1779088882373797,1.390543279172301,0.636696603259783,0.3023186473945082,0.3783338236226299
M,0.8135583148027961,0.4491628910332544,0.2091155193260386,2.177309782319364,1.1784948226246263,0.30826738285506966,0.6550917537725656
I,0.5997173364186951,0.48089246445544376,0.1663867135182717,1.216017907539177,0.5480658447032611,0.26324208657935644,0.3363265645170538
M,0.4478426177587076,0.38630494313093755,0.21777585192816,1.9141193940716719,1.0315080659469174,0.387824655054281,0.199062604189233
I,0.667167490141219,0.5418137180868695,0.18943106295648768,1.5650686508054243,0.7253273618163047,0.34139520820965985,0.420341082728206
M,0.7683705812180305,0.5934290469553445,0.14045796723569445,2.2631701373379194,0.8850342553703079,0.3671140430230727,0.40645609697279117
F,0.5354289086519145,0.42282689458799105,0.1444225679599721,0.8833289178635351,0.3791134612048913,0.18875239252547346,0.2562502268470493
I,0.6773487631203451,0.6278012019667315,0.16562859684476802,1.9418335344151945,1.0949432524361107,0.4856649418375346,0.35683926835392543
I,0.6028790623744383,0.48374814821941686,0.1674669173981881,1.2323796611297824,0.556374978317935,0.2669055141557769,0.34026474505820153
M,0.6940234804358215,0.6709319341334633,0.2937175188507549,2.3293009678028755,1.243403447335999,0.40662312380058035,0.6472877859388819
I,0.5691539855131764,0.45328752140370393,0.1559447426790801,1.0578542894966587,0.4677442197614131,0.2278289533406252,0.2982574859526254
M,0.9319065873494348,0.5196454280307005,0.2155470833692436,2.116358906048318,1.2313591945275237,0.45065244130916876,0.4137615481523135
I,0.6366041392357004,0.5142087750351297,0.17898909211729608,1.4069050327629062,0.6450057368744568,0.3059820749709286,0.3822720041637776
M,0.6756537308436464,0.6095618221868369,0.12505376351267283,2.105006519295401,0.5417393624538183,0.42378870709785876,0.625144842235908
F,0.5522914470825454,0.43805720799584746,0.1501836553195261,0.9705916036800969,0.4234288404831522,0.20829067293304934,0.27725385639983735
M,0.641909049460869,0.5593728749196047,0.1881260217613623,1.7993268014515018,1.0274629153491084,0.4534113659410879,0.3003052660637027
I,0.6197416008050693,0.49897846162727333,0.17322800475774208,1.3196423469463443,0.6006903575961959,0.2864437945633528,0.3612683746109896
M,0.946354841605848,0.6285870910871038,0.17372882249986807,2.017743833478839,0.9500955228700816,0.4521069046764634,0.44102869685623236
I,0.5860165239438074,0.4685178348115604,0.1617058300386341,1.1451169753132207,0.5120595990396741,0.24736723374820105,0.3192611155054135
M,0.9180111623989109,0.45918826229018556,0.16288055592381465,1.8432184618457155,0.7242378604163239,0.43615214596683055,0.4822643586334313
I,0.6534666776663313,0.5294390884429863,0.18475017947685007,1.494167718579468,0.6893211161527177,0.3255203553785045,0.4032756337165657
M,0.5489890425982084,0.5383174035009013,0.19882179152214588,2.243845757339457,1.1598415584392612,0.509043751687442,0.5501982552675155
F,0.54386017786723,0.43044205129191926,0.1473031116397491,0.926960260771816,0.40127115084402176,0.1985215327292614,0.26675204162344335
I,0.18209668390182232,0.12155557602644135,0.5759692132263745,1.6250617473043107,0.2431209613332242,0.48561257895820115,0.45650587773247375
I,0.6113103315897539,0.49136330492334507,0.17034746107796508,1.2760110040380632,0.5785326679570655,0.27667465435956484,0.35076655983459554
M,0.17896313735531,0.047460201554964054,0.0025490666565830267,1.974112490570558,0.05607182976273761,0.5723525158773449,0.08681809118667505
M,0.6888918559270891,0.6198862016954008,0.16052726995816102,2.269456778297137,0.536889185009441,0.3395022779765198,0.4002029943394567
F,0.7526210582911189,0.49495195053801694,0.20680102223649144,1.8523508763324155,0.49845411184254707,0.4677977145780094,0.27945583277462627
I,0.6694350847944208,0.6569917138260742,0.1766482109506248,1.9401177943138366,0.4135251600619469,0.20769463014648276,0.5556071223494146
I,0.7387803319237923,0.5584705755680416,0.15335928327715465,1.7732922768350927,0.6881455658727974,0.34013923416326486,0.5293721315869978
I,0.7668283112492983,0.5310361630161409,0.17797829622699524,1.9525120710261585,1.0295549642083208,0.479117186807715,0.43148339839836014
I,0.8030838582793006,0.47367796357994646,0.23497168743627145,1.4313111013406126,0.7578622335912217,0.33856734376911396,0.328526590153276
M,0.7278205867457461,0.5774561610917897,0.16573502719020675,2.0214425830300637,0.6156817203142964,0.3395305528382352,0.5242650560970932
I,0.7104303534842704,0.4398079144462434,0.18447549663050536,1.5677551777319607,0.5243164167815405,0.24890115217511444,0.39510553434743834
I,0.5943348325317078,0.5702192612298521,0.2078703695499061,1.609399382173204,0.8110010725327679,0.3047922398852254,0.47364302242484624
M,0.5768922069246182,0.5706389328817888,0.1839024179765091,1.3912468001781326,0.85206775245071,0.2477263975307416,0.26175527671054627
I,0.5632844785389114,0.43944024352995686,0.19092599356016904,2.0137175567581056,0.7228902966601153,0.2947167730612985,0.417189206086095
I,0.7935414568613407,0.43616317665804905,0.17830256960613014,1.8031375890511363,0.8970959116620781,0.3087680539015882,0.5907325715573257
M,0.7200957970037987,0.6332608777266694,0.16658349920491766,1.3577403023879004,0.5714988594042565,0.46555113728790515,0.2995156886598249
I,0.5961540366475472,0.5546484007260304,0.20544104151179518,1.60798212925768,0.6409197402830163,0.4280346331741668,0.5253710406192663
M,0.6025736092345966,0.5591914408294677,0.2195418645546463,1.2428958539438737,0.464378282349564,0.25846627228309305,0.5121374379300168
I,0.6996680710491254,0.4259423202021966,0.18744368689136995,2.01420032494622,1.048702354973215,0.434122850430575,0.5288575619844137
M,0.5989412454483516,0.42602694702785115,0.14936054083898553,2.1203972829332587,0.37719772491692233,0.3167997041396281,0.403898997436139
I,0.6013977347974384,0.5366321883896432,0.16942878758583213,1.7907464505195008,0.8242414226636472,0.4897343087643638,0.4357859941393516
I,0.7448185822603388,0.4598705911372621,0.17423952294910422,1.9974008093226818,0.5586910228147929,0.3287132036143337,0.5037104909416646
I,0.8020221283674449,0.6254713566898978,0.2127018819127312,1.8725141791567603,0.5901134492582054,0.21849892787583425,0.3689077305032681
M,0.7987287916101594,0.6093477421144406,0.18147018595835013,1.427331868958838,0.40099960298633763,0.19852689011958832,0.4072207657558243
I,0.6375309026629844,0.49806918597247485,0.2331025981649358,1.421976517622765,0.8648075111220515,0.2924108415625638,0.2560411903802365
I,0.5938643319768944,0.5300924167537557,0.20566077002979324,2.0875191751665154,0.5392385265851486,0.32610654466565003,0.46523440209623956
M,0.7461950046496657,0.6432810867406964,0.19916190551128912,1.7727118024472004,0.9888321520626189,0.33504742653489905,0.4300257580233794
M,0.7600827910313146,0.5898100258174085,0.20637705751689098,1.3671659192745835,0.7995685002689985,0.25856118555836455,0.2758410551780687
M,0.5371843647144797,0.4271318733406252,0.2019031371880924,1.8453464952622733,0.4085799137252423,0.2962693416352783,0.278435078203687
M,0.5713248428174654,0.570184741590526,0.18519897818956121,1.8908290531416931,0.6657824195491429,0.36221672735969956,0.4894894708602834
M,0.7075687577420324,0.6032619020676303,0.167962840417367,1.7885186033783063,0.7940213964235041,0.2218632144148128,0.5822452023086477
I,0.5521702736805014,0.5425682957850169,0.2035219878262238,1.7469778316651585,1.0567450276247494,0.2100113355551157,0.44036186348360107
M,0.7478395006158827,0.45773483433377987,0.15594322003921893,1.779878552541351,0.4882757933940222,0.41929449975272526,0.2865641803679641
M,0.6496779373968782,0.5855342290103549,0.15946502255378514,1.6369080192838155,0.44510711060068064,0.3338047435921727,0.49054879951254843
I,0.7150178654656211,0.44967742008499784,0.14445021582002107,1.5536504962377724,0.44347743979677756,0.3463853556684358,0.5844072076013637
I,0.7996659571074312,0.6604511757360374,0.23526547821632177,1.2817439074616335,0.399990087970147,0.4331250577268837,0.4104894867759095
M,0.639926608174496,0.5685470904686426,0.16727642171252918,1.9656254046299078,0.542730866829519,0.4657409135102442,0.5381196915595743
I,0.7594458470349374,0.4773145460758846,0.20247019726537765,1.8653104043707993,0.833004025495791,0.44798495694194335,0.5685611946824087
I,0.6914510659814421,0.4978256191656065,0.23300585078557745,1.5472890147073366,0.8399615568025572,0.2872432312262326,0.4117896920861604
M,0.7797738192355079,0.6572581177359893,0.22722675850137508,1.4930556985559942,0.74925641150003,0.25501817654856523,0.4832266366171264
M,0.7049254378952899,0.5688017416341069,0.18691287056904762,1.7587496764177777,0.4397237359957777,0.3332808140505257,0.49797795752987284
I,0.6739042333773582,0.44189471082481124,0.18172292059053247,2.245943925060974,0.9456865644316915,0.2654505102898625,0.45153492283460456
M,0.7411823335926612,0.6378448787553277,0.18878158056847982,1.8700124198693981,0.9172665760174655,0.4114288968450781,0.5371972917220535
I,0.5868483204134581,0.4518419577060194,0.18692340586862508,2.0304284881365406,0.42524848846117513,0.19424949099192415,0.32121150542171445
M,0.595329171055925,0.5567931110129661,0.20195657388604887,1.5383429779283662,0.7796853990095391,0.3467258828233447,0.3747470044962356
M,0.6257025989707098,0.5613547268681544,0.18970091394291916,2.008862487846688,0.9615984841511582,0.4532284653460108,0.4509746494723315
I,0.5997379826764274,0.5359487017379744,0.2056786424249863,1.6384123459241018,0.6068819523376161,0.4360283604380619,0.5840378021802695
M,0.6136822367412749,0.5251443634832735,0.15393343530444623,1.3391556140530425,0.43516560586880776,0.28540041105938097,0.418701994435231
I,0.584834867401947,0.5506680935789868,0.16180494240178042,2.043248601068703,0.9967080926017312,0.40851695408132127,0.3372536372361635
I,0.5568161850419945,0.4824382341885728,0.21467030683488697,2.2223137070746075,0.6187287250366844,0.4143342830959452,0.28974730103042806
M,0.6486045293166705,0.6008656454420356,0.20184325339254472,1.3804734019163671,0.5695004448665453,0.4107364238821467,0.26778605256185434
M,0.5923427352042069,0.4980627511864603,0.21627234511811194,2.029475779293434,1.0740841828278618,0.46981053132828104,0.48291147360674846
I,0.7039577267776285,0.4598416743782372,0.16325121438216283,1.9104056055121892,0.591109981507751,0.2491874870300106,0.4221646029647284
M,0.7362530516100524,0.495768892237296,0.2276543883136996,1.53144060186506,0.5612743939671927,0.3736484980403616,0.5516697261822312
M,0.5671373334901766,0.5437444277864819,0.19724494038836196,2.0298628214550023,0.91159275217422,0.4008230503880763,0.5174399338665175
I,0.6922347517025759,0.5398279486889359,0.21229164509525478,1.237147587847342,0.5108650832488225,0.25403545527391924,0.4569899661688811
M,0.6734104406716748,0.5201217728792753,0.23133330573334723,1.7663182182474437,0.8119365479539777,0.1904690856782613,0.4665886655919751
I,0.6381409066768491,0.5551626992511542,0.15265348379111754,1.954496510773783,0.691769702867189,0.41453319349210593,0.5265070813739765
M,0.6204616295679694,0.5271485905766605,0.22461856529929108,2.21711563070051,0.7602366102230049,0.19683399286570757,0.549331434682351
M,0.7381512266250216,0.6564853308785669,0.2063708615697714,1.900495464977914,1.0561476570923918,0.4805345447259902,0.33789140746302043
F,0.6744188735432445,0.6502544386190091,0.17562063345957368,1.6062069919679125,0.9030865289626491,0.3531404689907832,0.3339417320731568
I,0.6524136735871479,0.4358465241667081,0.19578428099440606,1.9186957703182241,0.6742775238800374,0.4055732576242348,0.32473076460785066
I,0.6402518101272556,0.5968286775245311,0.17014037998458179,1.3375758061347076,0.3943163005358611,0.42209735019368916,0.5061044329769697
M,0.7803620860494936,0.5184510862127087,0.20203055897392624,1.593290432186163,0.8266885639420882,0.21415522219897803,0.5311601573649025
I,0.798538924051907,0.6274836837789289,0.15506632544037624,1.759964862476075,0.8069160493519658,0.4521573181147058,0.46432736515997686
F,0.6493227604054073,0.6334625726740196,0.17925744674371988,1.7453960435515188,0.9247715941952481,0.2442211544097717,0.5436467795757423
I,0.6226939682138546,0.449683310910787,0.2241145002220607,1.602334232901294,0.8470724044333133,0.4611300164865786,0.28412658035783506
M,0.697459207684927,0.45683688565439884,0.19858276709744938,1.6392194751393165,0.6794294746226224,0.2600014924648467,0.3126862805929169
M,0.606859030190266,0.4664527010185887,0.2201740351538134,2.0434517252731674,1.0563151168610718,0.4863634669573157,0.4765525707262559
I,0.6956024708724466,0.5121685933922232,0.2361066556145917,1.6861625482517448,0.8884632480256279,0.3520389265783529,0.42950596295190624
I,0.7253959761234605,0.4997913573482453,0.14931882108592823,1.5160635502666888,0.6492617106668743,0.4464604576310547,0.40783702939604694
M,0.7656797695714574,0.4246512636425306,0.22971138305872038,2.0568481218765253,0.582085500275427,0.3938620790238473,0.34047121424052634
