Sex,Length,Width,Height,Weight,Non_Shell Weight,Intestine Weight,Shell Weight,Stage of Life
F,0.8372957283082354,0.4656622814342605,0.2854995890261336,2.0989783436494327,0.6373697857608762,0.5397501367403168,0.6397357273580946,Adult
F,0.5394140140247934,0.4261569492884541,0.1459968548340943,0.8975702152201521,0.3861319111826518,0.1930860356404676,0.2627447710511542,Adult
F,0.6813585616820232,0.5824972761085525,0.3004934875685295,1.981890440015284,1.0849624113433889,0.3226302631387741,0.5581072718496558,Adole
I,0.6200382384214863,0.4946681379037209,0.1769465321796035,1.2126936587425865,0.5427424901050809,0.28196260588795,0.38766110786962,Adult
M,0.4750882759349882,0.4280477776249181,0.1952316643471509,1.8429405457874548,0.6520404193606975,0.3256443538707609,0.5568230048270254,Adult
I,0.5797261262231398,0.4604125435960875,0.1614716935068489,1.0551319369813692,0.4644372006438663,0.2375243207642088,0.3252029394603871,Adult
F,0.6424624704906912,0.614668582022766,0.2174316368437084,1.730749238668333,0.7356435351469103,0.5032244627519379,0.4819521664486869,Adult
F,0.6603503506198328,0.5289237322113542,0.192421370852358,1.4156257951458988,0.6210477795662954,0.3264008910116912,0.450119276278853,Adult
M,0.8907076552361894,0.6721974436812277,0.2238659138879669,2.000502267548672,0.8485266859034784,0.3004916916677194,0.5431913607825118,Adult
F,0.5595700701239666,0.4432847464422708,0.1537342741704715,0.9763510761007608,0.4252845559132591,0.2153051782023382,0.2939738552557706,Adult
F,0.8958963635000972,0.507720466179562,0.1302595229006012,1.606597963145629,0.3672478055462773,0.3612245886269393,0.5105369718794659,Adult
I,0.6401942945206596,0.5117959350575376,0.1846839515159807,1.3368449342652902,0.5818951348356882,0.3041817484498206,0.4188901920742365,Adult
F,0.4327171739116621,0.4144401203590172,0.222244119567605,1.9217214066680632,0.7263192827774431,0.2804226247113516,0.3837616176287088,Adult
I,0.599882182322313,0.4775403407499042,0.1692091128432261,1.133912797861978,0.5035898453744736,0.2597434633260794,0.3564320236650036,Adult
M,0.9396260987296388,0.5838887377768451,0.2757849652886697,2.2182330226571096,0.959729562697333,0.5854850714907288,0.6423681752585948,Adult
F,0.6805064067190061,0.546051529365171,0.2001587901887353,1.4944066560265077,0.6602004242969027,0.3486200335735618,0.4813483604834695,Adult
M,0.8331606360595611,0.7182696757774658,0.2628750076373612,2.124653543071376,0.8490109309173965,0.4158687664335727,0.8550201481199678,Adult
F,0.54949204207438,0.4347208478653625,0.1498655645022829,0.9369606456604564,0.4057082335479554,0.2041956069214029,0.2783593131534624,Adult
F,0.6119404642052351,0.6093480771647253,0.2681331043389344,1.853447816424812,0.7214814454269701,0.5780855320900513,0.5273742156151922,Adult
I,0.6301162664710729,0.5032320364806293,0.1808152418477921,1.2974545038249858,0.5623188124703845,0.2930721771688853,0.4032756499719283,Adult
M,0.582857400361485,0.4984672958316256,0.2368600978369588,1.8823309762277591,0.3622387946370335,0.3913535692177841,0.6191994547910576,Adult
I,0.5898041542727265,0.4689764421729959,0.1653404031750375,1.0945223674216735,0.48401352300917,0.2486338920451441,0.3408174815626953,Adult
M,0.7810788445360312,0.6112625514447921,0.1752968172446464,2.0803955391655977,0.8366258820130444,0.3969015085541031,0.8281854800427354,Adult
I,0.6704283786694194,0.5374876307882627,0.1962900805205467,1.4550162255862031,0.640624101931599,0.3375104622926265,0.4657338183811612,Adult
F,0.6723628934133649,0.4690208749581326,0.2605629012504742,2.039892697988976,0.7297820033203745,0.3282752072596561,0.6337624990075531,Adult
I,0.5696480981735532,0.4518486450191792,0.1576029838386602,1.0157415065410649,0.4448608782785627,0.2264147494832735,0.3095883973580788,Adult
I,0.242686467763237,0.162797274150122,0.0648860440731528,1.6459883935859334,0.0572256704079667,0.4115813999506233,0.0327237995830329,Adult
I,0.6502723225702461,0.5203598336344459,0.1885526611841694,1.3762353647055945,0.6014714572009918,0.3152913197307559,0.4345047341765448,Adult
F,0.2494063657193329,0.2044714944291787,0.0294680030384471,1.961111837108368,0.2035018811828366,0.0072149315513768,0.0319622564026608,Adult
I,0.6099602103718997,0.4861042393268125,0.1730778225114148,1.1733032283022822,0.5231661677397772,0.2708530346070147,0.3720465657673118,Adult
M,0.3314287188230757,0.2904996143597837,0.0585428016415563,1.8035501153471505,0.2979650424484426,0.0093437733646976,0.5211239828504461,Adult
F,0.6905844347685927,0.5546154279420793,0.204027499856924,1.57058770093429,0.6797767466622063,0.3597296048544971,0.4969629025857777,Adult
F,0.3885155325135287,0.3484030951738542,0.0654113866785105,2.1186735588695846,0.2494053869058038,0.0519608853740489,0.1060549468800019,Adult
F,0.5368945070123967,0.4240159746442271,0.1450296774170471,0.887722607610076,0.3812378305913259,0.1903086428202338,0.2588411355255771,Adult
I,0.1452700220881431,0.1216297045478579,0.0713025807562682,1.5179694946549445,0.1163280283081349,0.5287108629164773,0.1287647498070815,Adult
I,0.6175187314090896,0.4925271632594938,0.1759793547625563,1.2028460511325103,0.537848409513755,0.2791852130677162,0.383757472344043,Adult
M,0.1791436460430161,0.1222016647902615,0.0855890830138742,1.8330929381773784,0.4874744502410287,0.1498474730846412,0.038035352977382,Adult
F,0.5772066192107432,0.4582715689518604,0.1605045160898017,1.0452843293712932,0.4595431200525404,0.234746927943975,0.32129930393481,Adult
I,0.1361205648666976,0.1040827327575583,0.0524704686757649,1.6755312164161618,0.1425117693842532,0.0623247600308096,0.0569004376008996,Adult
I,0.6578308436074362,0.5267827575671272,0.1914541934353109,1.4057781875358226,0.6161536989749695,0.3236234981914574,0.4462156407532759,Adult
M,0.2932279846659367,0.2314297972520811,0.0845166753568077,1.990654659938596,0.309234730101833,0.0156625539789048,0.4500189809544587,Adult
F,0.55705056311157,0.4411437717980437,0.1527670967534244,0.9665034684906846,0.4203904753219332,0.2125277853821044,0.2900702197301936,Adult
F,0.1992379519122364,0.1410304490378279,0.0848765764214517,1.5967503555355531,0.1562115419575195,0.4265202030278854,0.0097495990574414,Adult
I,0.6376747875082629,0.5096549604133105,0.1837167740989336,1.326997326655214,0.5770010542443622,0.3014043556295868,0.4149865565486594,Adult
F,0.2458171970861329,0.2402937256122386,0.0707954112387707,1.9118737990579877,0.1199028416447829,0.182352661950037,0.0347556466064373,Adult
F,0.5973626753099164,0.4753993661056771,0.168241935426179,1.1240651902519017,0.4986957647831477,0.2569660705058456,0.3525283881394265,Adult
M,0.2682043116378556,0.2260306201673915,0.0798097759181252,1.7543120772967702,0.3064896373697052,0.0058170854895382,0.0114672067510271,Adult
I,0.6779868997066094,0.5439105547209439,0.1991916127716882,1.4845590484164313,0.6553063437055768,0.345842640753328,0.4774447249578924,Adult
M,0.1480388799318274,0.1008948344833506,0.1218800454893475,2.069435520819204,0.362763728317878,0.013693692423375,0.0902294319483626,Adult
F,0.5469725350619833,0.4325798732211354,0.1488983870852357,0.9271130380503804,0.4008141529566295,0.2014182141011691,0.2744556776278853,Adult
F,0.3294622664921288,0.0730921607240337,0.0674513768445168,1.5573599250952488,0.2190108114549437,0.038936392383352,0.4797340931054094,Adult
I,0.6275967594586763,0.5010910618364022,0.1798480644307449,1.28760689621491,0.5574247318790586,0.2902947843486515,0.3993720144463512,Adult
M,0.2011682810291883,0.0323710834647352,0.0359159849801424,1.872483368617683,0.1150743239885178,0.1100904794216258,0.0170983452220727,Adult
I,0.5872846472603298,0.4668354675287688,0.1643732257579903,1.0846747598115971,0.4791194424178441,0.2458564992249103,0.3369138460371182,Adult
M,0.6469361208696943,0.5478322905130113,0.2742455443381693,1.714921646856466,0.9264253600817904,0.4429790197327692,0.2570819939102602,Adult
I,0.6679088716570227,0.5353466561440355,0.1953229031034995,1.445168617976127,0.6357300213402732,0.3347330694723927,0.4618301828555842,Adult
F,0.8372957283082354,0.4656622814342605,0.2854995890261336,2.0300450903789,0.6373697857608762,0.5397501367403168,0.6397357273580946,Adult
F,0.5671285911611565,0.4497076703749521,0.1566358064216131,1.005893898930989,0.4399667976872368,0.2236373566630397,0.3056847618325018,Adult
I,0.6813585616820232,0.5824972761085525,0.3004934875685295,1.991767070674913,1.0849624113433889,0.3226302631387741,0.5581072718496558,Adult
I,0.6477528155578496,0.5182188589902188,0.1875854837671222,1.3663877570955183,0.5965773766096659,0.3125139269105221,0.4306010986509677,Adult
F,0.4750882759349882,0.4280477776249181,0.1952316643471509,1.951264229498292,0.6520404193606975,0.3256443538707609,0.5568230048270254,Adult
I,0.6074407033595031,0.4839632646825855,0.1721106450943676,1.163455620692206,0.5182720871484514,0.2680756417867809,0.3681429302417348,Adult
M,0.6424624704906912,0.614668582022766,0.2174316368437084,1.7937025077370743,0.7356435351469103,0.5032244627519379,0.4819521664486869,Adult
I,0.688064927756196,0.5524744532978523,0.2030603224398768,1.560740093324214,0.6748826660708804,0.3569522120342633,0.4930592670602006,Adult
F,0.8907076552361894,0.6721974436812277,0.2238659138879669,2.108825951259509,0.8485266859034784,0.3004916916677194,0.5431913607825118,Adult
F,0.5419335210371901,0.4282979239326812,0.1469640322511414,0.9074178228302282,0.3910259917739777,0.1958634284607014,0.2666484065767312,Adult
F,0.8958963635000972,0.507720466179562,0.1302595229006012,1.5376647098750968,0.3672478055462773,0.3612245886269393,0.5105369718794659,Adult
I,0.622557745433883,0.496809112547948,0.1779137095966506,1.2679116809947577,0.5476365706964068,0.2847399987081838,0.3915647433951971,Adult
F,0.4327171739116621,0.4144401203590172,0.222244119567605,1.852788153397531,0.7263192827774431,0.2804226247113516,0.3837616176287088,Adult
F,0.5822456332355365,0.4625535182403146,0.162438870923896,1.0649795445914454,0.4693312812351922,0.2403017135844426,0.3291065749859642,Adult
I,0.9396260987296388,0.5838887377768451,0.2757849652886697,2.213381397300184,0.959729562697333,0.5854850714907288,0.6423681752585948,Child
I,0.6628698576322294,0.5310647068555814,0.1933885482694052,1.425473402755975,0.6259418601576213,0.329178283831925,0.45402291180443,Adult
F,0.8331606360595611,0.7182696757774658,0.2628750076373612,2.140740621679227,0.8490109309173965,0.4158687664335727,0.8550201481199678,Adult
F,0.5620895771363632,0.4454257210864979,0.1547014515875187,0.9861986837108369,0.430178636504585,0.218082571022572,0.2978774907813477,Adult
I,0.6119404642052351,0.6093480771647253,0.2681331043389344,1.829266712808713,0.7214814454269701,0.5780855320900513,0.5273742156151922,Adult
I,0.6427138015330562,0.5139369097017646,0.1856511289330279,1.3466925418753664,0.5867892154270141,0.3069591412700544,0.4227938275998136,Adult
F,0.582857400361485,0.4984672958316256,0.2368600978369588,1.9315690142781397,0.3622387946370335,0.3913535692177841,0.6191994547910576,Adult
I,0.6024016893347097,0.4796813153941313,0.1701762902602733,1.1437604054720538,0.5084839259657995,0.2625208561463132,0.3603356591905806,Adult
M,0.7810788445360312,0.6112625514447921,0.1752968172446464,2.095347593898814,0.8366258820130444,0.3969015085541031,0.8281854800427354,Adult
F,0.6830259137314026,0.548192504009398,0.2011259676057825,1.5042542636365837,0.6650945048882286,0.3513974263937957,0.4852519960090465,Adult
M,0.6723628934133649,0.4690208749581326,0.2605629012504742,2.0891307360393565,0.7297820033203745,0.3282752072596561,0.6337624990075531,Adult
F,0.5520115490867766,0.4368618225095896,0.1508327419193301,0.9468082532705324,0.4106023141392813,0.2069729997416367,0.2822629486790394,Adult
I,0.242686467763237,0.162797274150122,0.0648860440731528,1.577055140315401,0.0572256704079667,0.4115813999506233,0.0327237995830329,Adult
F,0.6326357734834696,0.5053730111248563,0.1817824192648393,1.307302111435062,0.5672128930617104,0.2958495699891191,0.4071792854975053,Adult
F,0.2494063657193329,0.2044714944291787,0.0294680030384471,1.8921785838378355,0.2035018811828366,0.0072149315513768,0.0319622564026608,Adult
F,0.5923236612851231,0.4711174168172229,0.1663075805920847,1.1043699750317495,0.4889076036004959,0.2514112848653779,0.3447211170882724,Adult
F,0.3314287188230757,0.2904996143597837,0.0585428016415563,1.734616862076618,0.2979650424484426,0.0093437733646976,0.5211239828504461,Adult
F,0.6729478856818161,0.5396286054324897,0.1972572579375938,1.464863833196279,0.645518182522925,0.3402878551128603,0.4696374539067383,Adult
F,0.3885155325135287,0.3484030951738542,0.0654113866785105,2.0497403055990526,0.2494053869058038,0.0519608853740489,0.1060549468800019,Adult
I,0.5721676051859499,0.4539896196634063,0.1585701612557074,1.025589114151141,0.4497549588698886,0.2291921423035073,0.3134920328836559,Adult
F,0.1452700220881431,0.1216297045478579,0.0713025807562682,1.6558360011960094,0.1163280283081349,0.5287108629164773,0.1287647498070815,Adult
F,0.6527918295826428,0.5225008082786731,0.1895198386012165,1.386082972315671,0.6063655377923177,0.3180687125509897,0.4384083697021218,Adult
M,0.1791436460430161,0.1222016647902615,0.0855890830138742,1.970959444718444,0.4874744502410287,0.1498474730846412,0.038035352977382,Adult
F,0.6124797173842963,0.4882452139710396,0.1740449999284619,1.183150835912358,0.5280602483311032,0.2736304274272485,0.3759502012928888,Adult
M,0.1361205648666976,0.1040827327575583,0.0524704686757649,1.813397722957227,0.1425117693842532,0.0623247600308096,0.0569004376008996,Adult
I,0.6931039417809893,0.5567564025863064,0.2049946772739711,1.580435308544366,0.6846708272535322,0.3625069976747309,0.5008665381113548,Adult
M,0.2932279846659367,0.2314297972520811,0.0845166753568077,2.128521166479661,0.309234730101833,0.0156625539789048,0.4500189809544587,Adult
F,0.5356347535061984,0.4229454873221135,0.1445460887085235,0.882798803805038,0.3787907902956629,0.1889199464101169,0.2568893177627885,Adult
F,0.1992379519122364,0.1410304490378279,0.0848765764214517,1.5130456908499066,0.1562115419575195,0.4265202030278854,0.0097495990574414,Adult
F,0.6162589779028913,0.4914566759373803,0.1754957660540327,1.1979222473274722,0.535401369218092,0.2777965166575993,0.3818056545812545,Adult
F,0.2458171970861329,0.2402937256122386,0.0707954112387707,1.8281691343723407,0.1199028416447829,0.182352661950037,0.0347556466064373,Adult
I,0.5759468657045449,0.4572010816297469,0.1600209273812781,1.0403605255662551,0.4570960797568775,0.2333582315338581,0.3193474861720215,Adult
I,0.2682043116378556,0.2260306201673915,0.0798097759181252,1.6706074126111237,0.3064896373697052,0.0058170854895382,0.0114672067510271,Adult
I,0.6565710901012378,0.5257122702450137,0.1909706047267873,1.4008543837307847,0.6137066586793066,0.3222348017813404,0.4442638229904874,Adult
F,0.1480388799318274,0.1008948344833506,0.1218800454893475,1.9857308561335576,0.362763728317878,0.013693692423375,0.0902294319483626,Adole
F,0.5557908096053716,0.4400732844759302,0.1522835080449008,0.9615796646856466,0.4179434350262702,0.2111390889719875,0.288118401967405,Adult
F,0.3294622664921288,0.0730921607240337,0.0674513768445168,1.591826551730515,0.2190108114549437,0.038936392383352,0.4797340931054094,Adult
I,0.6364150340020646,0.5085844730911969,0.18323318539041,1.322073522850176,0.5745540139486993,0.3000156592194699,0.4130347387858709,Adult
F,0.2011682810291883,0.0323710834647352,0.0359159849801424,1.9069499952529487,0.1150743239885178,0.1100904794216258,0.0170983452220727,Adult
F,0.596102921803718,0.4743288787835636,0.1677583467176554,1.1191413864468638,0.4962487244874847,0.2555773740957286,0.350576570376638,Adult
M,0.6469361208696943,0.5478322905130113,0.2742455443381693,1.749388273491732,0.9264253600817904,0.4429790197327692,0.2570819939102602,Adult
F,0.6767271462004111,0.5428400673988303,0.1987080240631646,1.4796352446113934,0.6528593034099138,0.3444539443432111,0.4754929071951039,Adult
F,0.8372957283082354,0.4656622814342605,0.2854995890261336,2.0645117170141667,0.6373697857608762,0.5397501367403168,0.6397357273580946,Adult
F,0.545712781555785,0.4315093858990219,0.1484147983767122,0.9221892342453424,0.3983671126609666,0.2000295176910522,0.2725038598650968,Adult
I,0.6813585616820232,0.5824972761085525,0.3004934875685295,2.006509459040473,1.0849624113433889,0.3226302631387741,0.5581072718496558,Adole
I,0.626337005952478,0.5000205745142886,0.1793644757222214,1.2826830924098718,0.5549776915833957,0.2889060879385345,0.3974201966835627,Adult
M,0.4750882759349882,0.4280477776249181,0.1952316643471509,1.867559564812645,0.6520404193606975,0.3256443538707609,0.5568230048270254,Adult
F,0.7704762179140603,0.4460236264502749,0.2030969319107926,2.060493564295508,0.4163269282047613,0.4157996425352795,0.500526383070379,Adult
M,0.6424624704906912,0.614668582022766,0.2174316368437084,1.7562963089840515,0.7356435351469103,0.5032244627519379,0.4819521664486869,Adult
F,0.739743455990131,0.5056752077859362,0.2158635912290889,1.4990146583504578,0.4863301242055839,0.5362013055573887,0.432440235315188,Adult
F,0.8907076552361894,0.6721974436812277,0.2238659138879669,1.7139180368939346,0.8485266859034784,0.3004916916677194,0.5431913607825118,Adole
F,0.8492954372731178,0.5182660411842236,0.1677434272608823,2.054611166623348,0.9596735295415656,0.405014009940518,0.6616647111174203,Adole
F,0.8958963635000972,0.507720466179562,0.1302595229006012,2.123352694583704,0.3672478055462773,0.3612245886269393,0.5105369718794659,Adult
I,0.6272596682346858,0.4623566340324087,0.2282821624807962,1.9410725090498733,0.940605113571555,0.3459905634444276,0.512699607391351,Adole
F,0.4327171739116621,0.4144401203590172,0.222244119567605,1.4046715906251324,0.7263192827774431,0.2804226247113516,0.3837616176287088,Adole
F,0.6083606558924576,0.5958446953616257,0.2123411087838747,1.3411041378354336,0.5627382531297632,0.3741485877871894,0.3650902260255028,Adult
F,0.9396260987296388,0.5838887377768451,0.2757849652886697,2.191923576557389,0.959729562697333,0.5854850714907288,0.6423681752585948,Adult
F,0.5366389446546366,0.4540156328791415,0.1584294092691194,1.6977271454638871,0.7820270637169942,0.3300428651932297,0.5542125103039424,Adult
F,0.8331606360595611,0.7182696757774658,0.2628750076373612,2.12983427368038,0.8490109309173965,0.4158687664335727,0.8550201481199678,Adult
F,0.7479110134533533,0.4559497834913883,0.2674632027778322,1.7253138443627376,0.5925125433981742,0.5044928781041047,0.6127991941158691,Adult
I,0.6119404642052351,0.6093480771647253,0.2681331043389344,1.8368971938760164,0.7214814454269701,0.5780855320900513,0.5273742156151922,Adult
F,0.6207275513502098,0.5159677969579732,0.2175442730888523,1.685970939831258,0.7673180093186153,0.2152019149039387,0.6622379996506063,Adult
I,0.582857400361485,0.4984672958316256,0.2368600978369588,1.6755531683219127,0.3622387946370335,0.3913535692177841,0.6191994547910576,Adult
F,0.7961212660252498,0.6485073547827793,0.2511735742588176,1.8823056204287107,0.8744606547198739,0.2241107859483317,0.7520404320890746,Adult
F,0.7810788445360312,0.6112625514447921,0.1752968172446464,2.1057147032178936,0.8366258820130444,0.3969015085541031,0.8281854800427354,Adult
F,0.7311808168492442,0.5152378380188707,0.1676086363440208,1.7820319132383369,0.9173898510996534,0.2271517391915514,0.6300593208418387,Adult
F,0.6723628934133649,0.4690208749581326,0.2605629012504742,1.936939044329623,0.7297820033203745,0.3282752072596561,0.6337624990075531,Adult
F,0.5832554499299649,0.5720320929475604,0.1829192759944277,1.601533718861088,0.7518714748609081,0.2948527600626193,0.5336947534517785,Adult
M,0.242686467763237,0.162797274150122,0.0648860440731528,1.255323626340641,0.0572256704079667,0.4115813999506233,0.0327237995830329,Adult
I,0.5648927232935954,0.5625047956660604,0.2395388688621093,1.888654130537948,0.7210272005498656,0.4385761465304051,0.6531387161836271,Adult
M,0.2494063657193329,0.2044714944291787,0.0294680030384471,1.4660960274895594,0.2035018811828366,0.0072149315513768,0.0319622564026608,Adult
I,0.6075954219225985,0.5258238719926742,0.1911049052651851,1.9321809359384428,0.7635778704465654,0.4988298721241186,0.6370246921144398,Adult
F,0.3314287188230757,0.2904996143597837,0.0585428016415563,1.1488894744948293,0.2979650424484426,0.0093437733646976,0.5211239828504461,Adult
I,0.5934862573900039,0.5601785545512135,0.1871272371199938,1.6715621147609527,0.7632486948704382,0.4160475980517628,0.4901185232174325,Adult
I,0.3885155325135287,0.3484030951738542,0.0654113866785105,1.6421593205554232,0.2494053869058038,0.0519608853740489,0.1060549468800019,Adult
I,0.7748875561818664,0.5735070792510042,0.1795357393728709,1.7652102058352683,0.6926618627032451,0.4767582199986638,0.562042187899308,Adult
I,0.5921256701678757,0.4829850242035601,0.1973806557248844,1.733788646678188,0.5240970687101515,0.5325395845974152,0.5012094634010678,Adult
I,0.626045082892674,0.5178447756923568,0.1956547302901713,2.061983178904973,0.5298798659937103,0.2404480744345768,0.6068281876643846,Adult
F,0.6576877359881876,0.5302923820038453,0.2359170435452891,2.008790711793147,0.9644846570694784,0.3343871842909373,0.6763871345786179,Adult
M,0.8527273816556621,0.5735497891402226,0.2292849013692371,1.591768011409339,0.5028497847312257,0.4011242775390828,0.375028324977287,Adult
I,0.8301959397041712,0.639369437713927,0.2391238987411876,1.905124079971775,0.4677640360718634,0.3968927608417684,0.345027455572041,Adole
M,0.7136722849894519,0.6925382097063051,0.2517851052208956,1.2580780547855217,0.783388973587887,0.197762729751357,0.2627158594605874,Adult
M,0.7414104099453246,0.4308686907360464,0.2441276840166303,1.767785886623204,0.8036191119004932,0.2379876584980129,0.7233776043780153,Adult
I,0.7887212260386398,0.6744816652305685,0.2374506457348027,1.4807504639671325,0.5224982361159091,0.4401634703685704,0.487111997951296,Adult
F,0.592395721015392,0.5362233559396359,0.2394999570846104,2.0034591818038807,0.7412043239107877,0.3461336235573895,0.3922361999816682,Adult
M,0.6063341041797597,0.5943911507062809,0.1968955840384205,1.4473593483379337,0.6819334021774093,0.4803096099225413,0.2843044830919452,Adult
F,0.6737494996337882,0.5507013293986133,0.1850991515769122,1.8048026938543749,0.588408986392462,0.3122120376556041,0.5069362581993238,Adult
F,0.7316284629264416,0.4416632839404725,0.2214895305666006,1.5273732482809388,0.5437372171597499,0.4684887436769404,0.5104224725893196,Adult
I,0.6469951856085637,0.5198124908147931,0.1860701265753984,1.509525886394086,0.3950747925346878,0.4459595771199928,0.580491252412259,Adult
F,0.666377581708201,0.6435917978504035,0.2662841510848827,1.8149720755461232,0.7562882294517068,0.3091828212347974,0.6024003117408222,Adult
F,0.789481828012794,0.52187053421281,0.2270223209492056,1.304133058738124,0.4718184265020572,0.3779523382071236,0.4516310589810995,Adult
F,0.840983080214634,0.5239483644437829,0.1768495477059249,1.1249559761776688,0.4617877358917503,0.2037910211677547,0.3671774923921242,Adole
F,0.5821120400482196,0.5566373371279443,0.2677346473228408,1.5596041049267744,0.5376094211412376,0.2599688104131006,0.7516055218820207,Adult
F,0.6834872905685447,0.5538877911164282,0.2535019618860642,1.2984027569099716,0.3980054669718251,0.4196424379074346,0.4345756126867164,Adult
F,0.7809867412163206,0.6355017977166217,0.2652426589160485,2.1014905281757303,0.4444728323140296,0.2644651298956364,0.6775160755547152,Adult
I,0.8177374046399748,0.4442844853788818,0.1988935990875747,1.6942377562214088,0.6322020964801114,0.3605572226018252,0.5725194951645738,Adole
F,0.7174303074795322,0.5230153281509016,0.1753939763771976,1.8222727018078055,0.7405115982171517,0.41586169708867,0.4440448990766572,Adult
I,0.5890579055227806,0.4414467993457314,0.2091350925459814,1.8735518323144067,0.6882735479411809,0.196443618004269,0.5900554022040012,Adult
I,0.837025673307781,0.4561510135523869,0.2636293615623865,2.105524044122681,0.6745085261668367,0.2089527513200751,0.5544957223455091,Child
F,0.7012847615066393,0.4577620180269618,0.1558102471528035,1.867321050348153,0.7900209572486159,0.3709176395373521,0.6841723341293351,Adult
F,0.8424498238424645,0.4284518409178005,0.2652403637093469,1.747878555154293,0.7860354908960939,0.3280391848696883,0.6244753456749059,Adole
F,0.7596895054925261,0.6643591516302232,0.1648932646429134,1.4436424637435137,0.6147953819677515,0.4307834878335888,0.387177618625125,Adult
F,0.6539250782617824,0.5788911335737559,0.224759653715899,1.8596261138998127,0.8325752076594913,0.327324576320771,0.2790331343458506,Adult
I,0.6446826469672975,0.639994225085473,0.1772642642297924,1.8166106113975211,0.5166444173822773,0.3487890996827868,0.3659785728183295,Adult
